User_Id,Session_start,Session_end,Offer_notification_click_time,Purchase_completion_time
1926,2025-05-10 19:23:00,2025-05-10 20:45:00,2025-05-10 20:10:16,2025-05-10 20:21:11
1927,2025-05-06 01:31:00,2025-05-06 02:05:00,2025-05-06 01:49:29,2025-05-06 02:00:30
1928,2025-05-07 12:33:00,2025-05-07 13:51:00,,
1929,2025-05-07 04:32:00,2025-05-07 05:29:00,,2025-05-07 05:18:15
1930,2025-05-10 01:17:00,2025-05-10 01:59:00,,2025-05-10 01:29:14
1931,2025-05-05 09:12:00,2025-05-05 10:40:00,2025-05-05 10:30:36,
1932,2025-05-05 18:58:00,2025-05-05 20:20:00,2025-05-05 19:03:07,2025-05-05 19:09:20
1933,2025-05-07 04:46:00,2025-05-07 06:04:00,2025-05-07 05:02:30,
1934,2025-05-08 11:35:00,2025-05-08 12:05:00,,2025-05-08 11:36:14
1935,2025-05-01 18:06:00,2025-05-01 19:14:00,2025-05-01 18:53:11,
1936,2025-05-04 16:05:00,2025-05-04 17:34:00,2025-05-04 17:03:32,2025-05-04 16:33:07
1937,2025-05-08 14:07:00,2025-05-08 15:04:00,,2025-05-08 14:25:58
1938,2025-05-06 16:41:00,2025-05-06 17:28:00,2025-05-06 17:04:26,2025-05-06 16:46:07
1939,2025-05-10 07:45:00,2025-05-10 08:57:00,2025-05-10 08:51:37,2025-05-10 08:56:42
1940,2025-05-01 08:44:00,2025-05-01 09:15:00,2025-05-01 09:10:35,2025-05-01 09:12:25
1941,2025-05-01 12:02:00,2025-05-01 12:28:00,,
1942,2025-05-04 19:09:00,2025-05-04 20:39:00,2025-05-04 19:55:16,2025-05-04 20:04:36
1943,2025-05-08 15:27:00,2025-05-08 16:45:00,2025-05-08 16:32:20,
1944,2025-05-09 07:20:00,2025-05-09 07:49:00,2025-05-09 07:44:19,
1945,2025-05-03 13:30:00,2025-05-03 13:57:00,2025-05-03 13:45:09,2025-05-03 13:49:16
1946,2025-05-07 03:51:00,2025-05-07 05:04:00,,2025-05-07 04:33:51
1947,2025-05-02 12:25:00,2025-05-02 13:18:00,,2025-05-02 12:43:55
1948,2025-05-01 18:43:00,2025-05-01 20:07:00,,
1949,2025-05-06 23:14:00,2025-05-07 00:44:00,,
1950,2025-05-01 23:07:00,2025-05-01 23:59:00,,
1951,2025-05-10 02:40:00,2025-05-10 03:32:00,2025-05-10 03:20:26,2025-05-10 03:29:08
1952,2025-05-08 13:53:00,2025-05-08 15:21:00,2025-05-08 14:35:40,
1953,2025-05-03 18:49:00,2025-05-03 20:18:00,,
1954,2025-05-10 20:13:00,2025-05-10 21:15:00,2025-05-10 20:45:43,
1955,2025-05-09 16:16:00,2025-05-09 17:04:00,,2025-05-09 16:49:26
1956,2025-05-02 09:47:00,2025-05-02 10:14:00,2025-05-02 10:11:04,
1957,2025-05-05 22:07:00,2025-05-05 22:53:00,,2025-05-05 22:41:50
1958,2025-05-05 18:51:00,2025-05-05 20:12:00,,
1959,2025-05-07 17:47:00,2025-05-07 19:17:00,2025-05-07 18:19:05,2025-05-07 18:45:45
1960,2025-05-06 05:31:00,2025-05-06 06:38:00,2025-05-06 05:41:10,2025-05-06 05:45:31
1961,2025-05-09 02:32:00,2025-05-09 02:52:00,,
1962,2025-05-07 16:25:00,2025-05-07 17:13:00,2025-05-07 16:26:07,
1963,2025-05-01 02:36:00,2025-05-01 03:18:00,,
1964,2025-05-04 16:56:00,2025-05-04 18:11:00,2025-05-04 17:44:03,2025-05-04 17:48:45
1965,2025-05-07 04:11:00,2025-05-07 05:32:00,2025-05-07 05:08:16,
1966,2025-05-05 21:36:00,2025-05-05 22:42:00,2025-05-05 21:51:36,2025-05-05 22:30:34
1967,2025-05-03 17:36:00,2025-05-03 18:14:00,2025-05-03 17:40:15,2025-05-03 18:01:50
1968,2025-05-06 15:55:00,2025-05-06 17:15:00,2025-05-06 16:56:36,2025-05-06 17:07:31
1969,2025-05-02 01:49:00,2025-05-02 02:36:00,,
1970,2025-05-09 21:25:00,2025-05-09 22:35:00,,2025-05-09 22:17:34
1971,2025-05-03 06:43:00,2025-05-03 07:10:00,2025-05-03 06:56:30,2025-05-03 07:05:38
1972,2025-05-10 10:28:00,2025-05-10 11:44:00,2025-05-10 10:52:26,
1973,2025-05-05 04:07:00,2025-05-05 05:07:00,2025-05-05 04:24:13,
1974,2025-05-03 09:04:00,2025-05-03 10:30:00,2025-05-03 10:18:56,
1975,2025-05-06 14:37:00,2025-05-06 15:27:00,,
1976,2025-05-08 13:14:00,2025-05-08 14:17:00,2025-05-08 14:16:21,
1977,2025-05-09 06:16:00,2025-05-09 07:37:00,2025-05-09 06:20:54,2025-05-09 06:44:14
1978,2025-05-01 12:59:00,2025-05-01 13:45:00,2025-05-01 13:12:35,2025-05-01 13:15:24
1979,2025-05-01 00:09:00,2025-05-01 00:31:00,2025-05-01 00:26:35,2025-05-01 00:30:50
1980,2025-05-07 16:28:00,2025-05-07 17:11:00,2025-05-07 17:00:19,
1981,2025-05-08 20:50:00,2025-05-08 22:04:00,2025-05-08 20:54:02,2025-05-08 21:07:09
1982,2025-05-05 20:37:00,2025-05-05 21:11:00,2025-05-05 21:00:24,
1983,2025-05-09 18:10:00,2025-05-09 19:24:00,2025-05-09 18:47:20,
1984,2025-05-03 08:43:00,2025-05-03 09:46:00,2025-05-03 08:49:45,
1985,2025-05-02 19:02:00,2025-05-02 20:18:00,2025-05-02 19:06:43,
1986,2025-05-05 10:18:00,2025-05-05 11:05:00,2025-05-05 10:20:16,2025-05-05 10:20:22
1987,2025-05-01 21:15:00,2025-05-01 22:01:00,2025-05-01 21:56:16,
1988,2025-05-09 14:46:00,2025-05-09 16:01:00,2025-05-09 15:03:57,
1989,2025-05-04 14:58:00,2025-05-04 16:24:00,,
1990,2025-05-07 18:36:00,2025-05-07 19:47:00,2025-05-07 19:08:29,2025-05-07 19:13:17
1991,2025-05-05 13:29:00,2025-05-05 13:58:00,2025-05-05 13:47:43,2025-05-05 13:49:58
1992,2025-05-03 06:04:00,2025-05-03 06:32:00,2025-05-03 06:16:35,2025-05-03 06:23:07
1993,2025-05-05 16:09:00,2025-05-05 16:35:00,2025-05-05 16:17:40,2025-05-05 16:30:59
1994,2025-05-05 13:58:00,2025-05-05 15:14:00,,2025-05-05 14:49:59
1995,2025-05-06 16:23:00,2025-05-06 17:37:00,2025-05-06 17:24:47,
1996,2025-05-08 18:35:00,2025-05-08 19:32:00,2025-05-08 18:35:58,2025-05-08 18:57:44
1997,2025-05-07 15:27:00,2025-05-07 16:07:00,2025-05-07 15:29:55,
1998,2025-05-09 05:01:00,2025-05-09 05:51:00,,
1999,2025-05-03 01:12:00,2025-05-03 01:36:00,,2025-05-03 01:22:46
2000,2025-05-04 05:37:00,2025-05-04 06:39:00,2025-05-04 05:50:31,
